12.000000,1.000000,0.250000,0.416667,0.166667,0.166667.1,0.000000,1.000000.1
332.0,0.0,0.26506,0.424699,0.0,0.081325,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
23.0,0.0,0.043478,0.826087,0.0,0.043478,0.0,0.0
243.0,2.0,0.123457,0.345679,0.0,0.09465,0.0,0.0
81.0,0.0,0.197531,0.481481,0.0,0.061728,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
154.0,0.0,0.272727,0.538961,0.0,0.11039,0.0,0.0
159.0,0.0,0.081761,0.264151,0.0,0.113208,0.0,0.0
267.0,1.0,0.074906,0.490637,0.0,0.131086,0.0,0.0
59.0,0.0,0.033898,0.677966,0.0,0.033898,0.0,0.0
28.0,0.0,0.071429,0.678571,0.0,0.107143,0.0,0.0
446.0,1.0,0.161435,0.524664,0.0,0.069507,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
84.0,0.0,0.059524,0.166667,0.0,0.107143,0.0,0.0
273.0,1.0,0.234432,0.586081,0.0,0.040293,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
369.0,4.0,0.051491,0.363144,0.0,0.092141,0.0,0.0
34.0,0.0,0.147059,0.5,0.0,0.088235,0.0,0.0
126.0,0.0,0.055556,0.269841,0.0,0.119048,0.0,0.0
38.0,0.0,0.105263,0.263158,0.0,0.131579,0.0,0.0
540.0,0.0,0.238889,0.374074,0.0,0.266667,0.0,0.0
259.0,2.0,0.096525,0.285714,0.0,0.088803,0.0,0.0
28.0,0.0,0.142857,0.392857,0.0,0.107143,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
225.0,0.0,0.093333,0.36,0.0,0.093333,0.0,0.0
32.0,0.0,0.0,0.65625,0.0,0.0,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
35.0,0.0,0.057143,0.4,0.0,0.085714,0.0,0.0
544.0,0.0,0.181985,0.360294,0.0,0.084559,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
23.0,0.0,0.043478,0.826087,0.0,0.043478,0.0,0.0
537.0,0.0,0.325885,0.316574,0.0,0.121043,0.0,0.0
37.0,0.0,0.054054,0.702703,0.0,0.081081,0.0,0.0
10.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0
584.0,1.0,0.142123,0.400685,0.0,0.142123,0.0,0.0
33.0,0.0,0.121212,0.515152,0.0,0.090909,0.0,0.0
198.0,0.0,0.060606,0.409091,0.0,0.106061,0.0,0.0
435.0,1.0,0.085057,0.397701,0.0,0.114943,0.0,0.0
108.0,0.0,0.083333,0.583333,0.0,0.083333,0.0,0.0
148.0,0.0,0.087838,0.493243,0.0,0.121622,0.0,0.0
13.0,0.0,0.230769,0.076923,0.0,0.076923,0.0,0.0
27.0,0.0,0.074074,0.666667,0.0,0.111111,0.0,0.0
22.0,0.0,0.318182,0.590909,0.0,0.090909,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
37.0,0.0,0.108108,0.648649,0.0,0.081081,0.0,0.0
386.0,2.0,0.295337,0.253886,0.0,0.199482,0.0,0.0
250.0,2.0,0.052,0.292,0.0,0.084,0.0,0.0
504.0,0.0,0.134921,0.452381,0.001984,0.162698,0.0,0.0
104.0,0.0,0.096154,0.375,0.0,0.096154,0.0,0.0
36.0,0.0,0.055556,0.361111,0.0,0.083333,0.0,0.0
504.0,1.0,0.14881,0.511905,0.0,0.144841,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
71.0,0.0,0.056338,0.169014,0.0,0.070423,0.0,0.0
162.0,1.0,0.055556,0.549383,0.0,0.104938,0.0,0.0
48.0,0.0,0.083333,0.375,0.0,0.083333,0.0,0.0
154.0,0.0,0.272727,0.538961,0.0,0.11039,0.0,0.0
552.0,0.0,0.338768,0.235507,0.0,0.063406,0.0,0.0
572.0,3.0,0.057692,0.513986,0.0,0.113636,0.0,0.0
85.0,0.0,0.176471,0.517647,0.0,0.058824,0.0,0.0
226.0,1.0,0.061947,0.451327,0.0,0.119469,0.0,0.0
52.0,1.0,0.076923,0.384615,0.0,0.096154,0.0,0.0
18.0,0.0,0.055556,0.833333,0.0,0.055556,0.0,0.0
510.0,0.0,0.160784,0.34902,0.0,0.152941,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
12.0,0.0,0.083333,0.75,0.0,0.083333,0.0,0.0
33.0,0.0,0.060606,0.121212,0.0,0.090909,0.0,0.0
118.0,1.0,0.067797,0.508475,0.0,0.059322,0.0,0.0
524.0,0.0,0.196565,0.360687,0.0,0.179389,0.0,0.0
13.0,0.0,0.076923,0.461538,0.0,0.076923,0.0,0.0
54.0,0.0,0.092593,0.574074,0.0,0.055556,0.0,0.0
81.0,1.0,0.061728,0.493827,0.0,0.08642,0.0,0.0
20.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
457.0,5.0,0.087527,0.560175,0.0,0.107221,0.0,0.0
332.0,0.0,0.26506,0.424699,0.0,0.081325,0.0,0.0
51.0,0.0,0.019608,0.392157,0.0,0.098039,0.0,0.0
66.0,0.0,0.075758,0.424242,0.0,0.136364,0.0,0.0
160.0,2.0,0.11875,0.425,0.0,0.08125,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
87.0,0.0,0.195402,0.275862,0.0,0.114943,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
96.0,0.0,0.072917,0.46875,0.0,0.135417,0.0,0.0
92.0,1.0,0.152174,0.434783,0.0,0.076087,0.0,0.0
331.0,0.0,0.274924,0.190332,0.0,0.072508,0.0,0.0
42.0,1.0,0.02381,0.119048,0.0,0.02381,0.0,0.0
306.0,1.0,0.091503,0.620915,0.0,0.127451,0.0,0.0
26.0,0.0,0.076923,0.615385,0.0,0.115385,0.0,0.0
70.0,0.0,0.085714,0.471429,0.0,0.157143,0.0,0.0
159.0,0.0,0.081761,0.264151,0.0,0.113208,0.0,0.0
162.0,1.0,0.055556,0.549383,0.0,0.104938,0.0,0.0
141.0,2.0,0.113475,0.48227,0.0,0.078014,0.0,0.0
65.0,0.0,0.046154,0.338462,0.0,0.076923,0.0,0.0
578.0,0.0,0.16782,0.520761,0.00346,0.119377,0.0,0.0
145.0,2.0,0.110345,0.406897,0.0,0.075862,0.0,0.0
467.0,2.0,0.12848,0.445396,0.0,0.117773,0.0,0.0
580.0,0.0,0.053448,0.6,0.001724,0.1,0.0,0.0
584.0,0.0,0.063356,0.491438,0.001712,0.107877,0.0,0.0
158.0,2.0,0.113924,0.443038,0.0,0.082278,0.0,0.0
185.0,0.0,0.167568,0.454054,0.0,0.091892,0.0,0.0
296.0,0.0,0.087838,0.398649,0.0,0.10473,0.0,0.0
460.0,0.0,0.143478,0.443478,0.002174,0.191304,0.0,0.0
166.0,0.0,0.108434,0.343373,0.0,0.126506,0.0,0.0
105.0,0.0,0.07619,0.590476,0.0,0.07619,0.0,0.0
373.0,0.0,0.080429,0.407507,0.0,0.104558,0.0,0.0
32.0,0.0,0.125,0.53125,0.0,0.09375,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
516.0,0.0,0.106589,0.45155,0.0,0.094961,0.0,0.0
136.0,0.0,0.183824,0.5,0.0,0.058824,0.0,0.0
135.0,0.0,0.037037,0.562963,0.0,0.066667,0.0,0.0
113.0,0.0,0.053097,0.442478,0.0,0.097345,0.0,0.0
24.0,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.0
56.0,0.0,0.089286,0.553571,0.0,0.160714,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.0,0.0,0.318182,0.590909,0.0,0.090909,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
516.0,2.0,0.122093,0.410853,0.003876,0.096899,0.0,0.0
14.0,0.0,0.071429,0.5,0.0,0.071429,0.0,0.0
238.0,1.0,0.042017,0.504202,0.0,0.063025,0.0,0.0
480.0,1.0,0.510417,0.1125,0.0,0.010417,0.0,0.0
34.0,0.0,0.147059,0.5,0.0,0.088235,0.0,0.0
592.0,0.0,0.0625,0.451014,0.001689,0.111486,0.0,0.0
43.0,0.0,0.255814,0.232558,0.0,0.093023,0.0,0.0
78.0,1.0,0.089744,0.371795,0.0,0.089744,0.0,0.0
401.0,2.0,0.256858,0.481297,0.0,0.062344,0.0,0.0
302.0,0.0,0.225166,0.483444,0.0,0.10596,0.0,0.0
89.0,0.0,0.078652,0.426966,0.0,0.146067,0.0,0.0
49.0,0.0,0.102041,0.428571,0.0,0.061224,0.0,0.0
14.0,0.0,0.071429,0.071429,0.0,0.071429,0.0,0.0
217.0,1.0,0.073733,0.548387,0.0,0.078341,0.0,0.0
134.0,2.0,0.171642,0.38806,0.0,0.08209,0.0,0.0
443.0,1.0,0.060948,0.440181,0.0,0.146727,0.0,0.0
134.0,1.0,0.126866,0.485075,0.0,0.126866,0.0,0.0
574.0,3.0,0.059233,0.510453,0.0,0.114983,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
66.0,0.0,0.090909,0.469697,0.0,0.166667,0.0,0.0
63.0,0.0,0.063492,0.47619,0.0,0.111111,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
33.0,0.0,0.121212,0.515152,0.0,0.090909,0.0,0.0
140.0,0.0,0.057143,0.242857,0.0,0.107143,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
479.0,0.0,0.256785,0.356994,0.0,0.096033,0.0,0.0
686.0,5.0,0.087464,0.367347,0.0,0.100583,0.0,0.0
162.0,1.0,0.055556,0.549383,0.0,0.104938,0.0,0.0
123.0,0.0,0.154472,0.487805,0.0,0.113821,0.0,0.0
501.0,0.0,0.171657,0.257485,0.0,0.077844,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
233.0,0.0,0.077253,0.532189,0.0,0.090129,0.0,0.0
501.0,0.0,0.097804,0.473054,0.0,0.087824,0.0,0.0
382.0,0.0,0.054974,0.251309,0.0,0.091623,0.0,0.0
119.0,0.0,0.294118,0.218487,0.0,0.159664,0.0,0.0
36.0,0.0,0.055556,0.638889,0.0,0.083333,0.0,0.0
494.0,0.0,0.044534,0.508097,0.0,0.082996,0.0,0.0
210.0,0.0,0.061905,0.766667,0.0,0.066667,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
64.0,0.0,0.078125,0.3125,0.0,0.078125,0.0,0.0
34.0,0.0,0.088235,0.029412,0.0,0.029412,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
604.0,0.0,0.182119,0.443709,0.0,0.150662,0.0,0.0
55.0,1.0,0.127273,0.472727,0.0,0.090909,0.0,0.0
33.0,0.0,0.151515,0.515152,0.0,0.090909,0.0,0.0
321.0,0.0,0.41433,0.127726,0.0,0.015576,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
138.0,0.0,0.050725,0.565217,0.0,0.065217,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
48.0,0.0,0.083333,0.270833,0.0,0.145833,0.0,0.0
565.0,0.0,0.040708,0.488496,0.0,0.079646,0.0,0.0
15.0,0.0,0.066667,0.666667,0.0,0.066667,0.0,0.0
6.0,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0
162.0,1.0,0.055556,0.524691,0.0,0.104938,0.0,0.0
323.0,0.0,0.080495,0.411765,0.0,0.108359,0.0,0.0
133.0,2.0,0.105263,0.293233,0.0,0.082707,0.0,0.0
378.0,0.0,0.095238,0.60582,0.0,0.07672,0.0,0.0
81.0,0.0,0.197531,0.481481,0.0,0.061728,0.0,0.0
516.0,5.0,0.209302,0.360465,0.0,0.087209,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
19.0,0.0,0.052632,0.684211,0.0,0.105263,0.0,0.0
149.0,2.0,0.073826,0.456376,0.0,0.073826,0.0,0.0
468.0,2.0,0.128205,0.446581,0.0,0.117521,0.0,0.0
112.0,0.0,0.0625,0.669643,0.0,0.080357,0.0,0.0
9.0,0.0,0.444444,0.111111,0.0,0.111111,0.0,0.0
28.0,0.0,0.107143,0.5,0.0,0.178571,0.0,0.0
541.0,2.0,0.170055,0.45841,0.0,0.099815,0.0,0.0
236.0,0.0,0.067797,0.440678,0.0,0.084746,0.0,0.0
556.0,0.0,0.079137,0.44964,0.0,0.138489,0.0,0.0
55.0,0.0,0.072727,0.4,0.0,0.145455,0.0,0.0
135.0,0.0,0.037037,0.548148,0.0,0.066667,0.0,0.0
31.0,0.0,0.064516,0.580645,0.0,0.096774,0.0,0.0
415.0,0.0,0.175904,0.433735,0.004819,0.226506,0.0,0.0
71.0,0.0,0.042254,0.704225,0.0,0.042254,0.0,0.0
342.0,0.0,0.061404,0.611111,0.0,0.140351,0.0,0.0
53.0,0.0,0.320755,0.528302,0.0,0.056604,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
199.0,0.0,0.115578,0.442211,0.0,0.100503,0.0,0.0
592.0,0.0,0.089527,0.408784,0.0,0.131757,0.0,0.0
48.0,0.0,0.083333,0.375,0.0,0.083333,0.0,0.0
184.0,1.0,0.097826,0.38587,0.0,0.13587,0.0,0.0
572.0,3.0,0.057692,0.513986,0.0,0.113636,0.0,0.0
63.0,0.0,0.063492,0.47619,0.0,0.111111,0.0,0.0
447.0,0.0,0.085011,0.572707,0.002237,0.111857,0.0,0.0
518.0,0.0,0.189189,0.335907,0.0,0.189189,0.0,0.0
29.0,1.0,0.034483,0.724138,0.068966,0.103448,0.0,0.0
493.0,0.0,0.373225,0.184584,0.0,0.034483,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
63.0,0.0,0.063492,0.47619,0.0,0.111111,0.0,0.0
235.0,0.0,0.06383,0.417021,0.0,0.085106,0.0,0.0
134.0,2.0,0.126866,0.492537,0.0,0.067164,0.0,0.0
81.0,0.0,0.074074,0.407407,0.0,0.061728,0.0,0.0
22.0,0.0,0.318182,0.590909,0.0,0.090909,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
170.0,2.0,0.094118,0.470588,0.0,0.076471,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
106.0,1.0,0.113208,0.509434,0.0,0.066038,0.0,0.0
58.0,1.0,0.086207,0.189655,0.0,0.137931,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
425.0,2.0,0.122353,0.442353,0.0,0.115294,0.0,0.0
27.0,0.0,0.074074,0.666667,0.0,0.111111,0.0,0.0
308.0,1.0,0.097403,0.467532,0.003247,0.126623,0.0,0.0
27.0,0.0,0.074074,0.518519,0.0,0.111111,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
48.0,0.0,0.083333,0.375,0.0,0.083333,0.0,0.0
87.0,1.0,0.057471,0.37931,0.0,0.091954,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
569.0,0.0,0.144112,0.367311,0.0,0.179262,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
707.0,5.0,0.094767,0.373409,0.0,0.100424,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
443.0,1.0,0.060948,0.440181,0.0,0.146727,0.0,0.0
151.0,0.0,0.331126,0.298013,0.0,0.092715,0.0,0.0
602.0,0.0,0.210963,0.36711,0.0,0.141196,0.0,0.0
294.0,0.0,0.12585,0.421769,0.0,0.129252,0.0,0.0
200.0,3.0,0.08,0.49,0.0,0.105,0.0,0.0
156.0,1.0,0.032051,0.538462,0.0,0.044872,0.0,0.0
38.0,0.0,0.078947,0.447368,0.0,0.078947,0.0,0.0
214.0,0.0,0.130841,0.228972,0.0,0.158879,0.0,0.0
123.0,1.0,0.113821,0.390244,0.0,0.113821,0.0,0.0
119.0,0.0,0.294118,0.218487,0.0,0.159664,0.0,0.0
118.0,1.0,0.076271,0.627119,0.0,0.09322,0.0,0.0
51.0,0.0,0.058824,0.666667,0.0,0.078431,0.0,0.0
1039.0,0.0,0.092397,0.440808,0.000962,0.104909,0.0,0.0
267.0,0.0,0.108614,0.400749,0.0,0.149813,0.0,0.0
26.0,0.0,0.076923,0.153846,0.0,0.115385,0.0,0.0
258.0,2.0,0.096899,0.282946,0.0,0.089147,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
158.0,2.0,0.126582,0.424051,0.0,0.082278,0.0,0.0
342.0,0.0,0.061404,0.611111,0.0,0.140351,0.0,0.0
76.0,0.0,0.118421,0.368421,0.0,0.118421,0.0,0.0
499.0,2.0,0.096192,0.388778,0.0,0.124248,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
310.0,1.0,0.041935,0.577419,0.0,0.06129,0.0,0.0
9.0,1.0,0.111111,0.444444,0.0,0.111111,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
358.0,0.0,0.083799,0.51676,0.002793,0.106145,0.0,0.0
62.0,0.0,0.064516,0.209677,0.0,0.112903,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
165.0,0.0,0.090909,0.412121,0.0,0.078788,0.0,0.0
239.0,1.0,0.154812,0.34728,0.0,0.129707,0.0,0.0
631.0,1.0,0.118859,0.396197,0.0,0.163233,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
96.0,0.0,0.052083,0.6875,0.0,0.09375,0.0,0.0
541.0,2.0,0.166359,0.462107,0.0,0.099815,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
440.0,0.0,0.052273,0.534091,0.0,0.084091,0.0,0.0
590.0,0.0,0.157627,0.449153,0.0,0.135593,0.0,0.0
205.0,0.0,0.068293,0.634146,0.0,0.078049,0.0,0.0
84.0,0.0,0.202381,0.369048,0.0,0.083333,0.0,0.0
479.0,1.0,0.02714,0.083507,0.0,0.025052,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
599.0,1.0,0.108514,0.313856,0.0,0.136895,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
562.0,0.0,0.297153,0.247331,0.0,0.071174,0.0,0.0
569.0,2.0,0.096661,0.353251,0.0,0.119508,0.0,0.0
468.0,2.0,0.128205,0.446581,0.0,0.117521,0.0,0.0
103.0,0.0,0.07767,0.368932,0.0,0.097087,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
230.0,1.0,0.113043,0.369565,0.0,0.091304,0.0,0.0
468.0,1.0,0.059829,0.446581,0.0,0.134615,0.0,0.0
164.0,1.0,0.073171,0.457317,0.0,0.134146,0.0,0.0
63.0,0.0,0.063492,0.68254,0.0,0.079365,0.0,0.0
286.0,0.0,0.129371,0.479021,0.0,0.234266,0.0,0.0
32.0,0.0,0.0,0.65625,0.0,0.0,0.0,0.0
302.0,0.0,0.225166,0.483444,0.0,0.10596,0.0,0.0
37.0,0.0,0.054054,0.594595,0.0,0.135135,0.0,0.0
29.0,0.0,0.103448,0.448276,0.0,0.172414,0.0,0.0
94.0,0.0,0.074468,0.5,0.0,0.138298,0.0,0.0
81.0,1.0,0.061728,0.493827,0.0,0.08642,0.0,0.0
571.0,1.0,0.287215,0.385289,0.0,0.045534,0.0,0.0
368.0,0.0,0.293478,0.317935,0.0,0.057065,0.0,0.0
514.0,1.0,0.110895,0.437743,0.0,0.095331,0.0,0.0
106.0,0.0,0.04717,0.584906,0.0,0.066038,0.0,0.0
50.0,0.0,0.1,0.62,0.0,0.06,0.0,0.0
94.0,0.0,0.085106,0.468085,0.0,0.159574,0.0,0.0
137.0,0.0,0.116788,0.554745,0.0,0.138686,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
603.0,5.0,0.182421,0.331675,0.0,0.112769,0.0,0.0
15.0,0.0,0.066667,0.533333,0.0,0.066667,0.0,0.0
15.0,0.0,0.066667,0.4,0.0,0.066667,0.0,0.0
604.0,5.0,0.192053,0.422185,0.0,0.077815,0.0,0.0
40.0,0.0,0.575,0.125,0.0,0.05,0.0,0.0
111.0,0.0,0.171171,0.54955,0.0,0.117117,0.0,0.0
43.0,0.0,0.348837,0.186047,0.0,0.093023,0.0,0.0
188.0,0.0,0.154255,0.691489,0.0,0.111702,0.0,0.0
599.0,5.0,0.095159,0.310518,0.0,0.101836,0.0,0.0
213.0,1.0,0.084507,0.399061,0.0,0.140845,0.0,0.0
121.0,0.0,0.049587,0.545455,0.0,0.07438,0.0,0.0
46.0,0.0,0.065217,0.304348,0.0,0.086957,0.0,0.0
55.0,0.0,0.090909,0.581818,0.0,0.054545,0.0,0.0
200.0,3.0,0.08,0.49,0.0,0.105,0.0,0.0
516.0,0.0,0.110465,0.443798,0.0,0.098837,0.0,0.0
487.0,1.0,0.402464,0.221766,0.0,0.036961,0.0,0.0
154.0,0.0,0.272727,0.538961,0.0,0.11039,0.0,0.0
607.0,5.0,0.191104,0.321252,0.0,0.116969,0.0,0.0
302.0,0.0,0.225166,0.483444,0.0,0.10596,0.0,0.0
236.0,0.0,0.055085,0.487288,0.0,0.09322,0.0,0.0
584.0,0.0,0.155822,0.440068,0.006849,0.215753,0.0,0.0
47.0,0.0,0.042553,0.489362,0.0,0.085106,0.0,0.0
343.0,0.0,0.061224,0.612245,0.0,0.139942,0.0,0.0
1010.0,0.0,0.105941,0.449505,0.0,0.113861,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
96.0,0.0,0.052083,0.6875,0.0,0.09375,0.0,0.0
39.0,0.0,0.102564,0.205128,0.0,0.076923,0.0,0.0
37.0,0.0,0.027027,0.567568,0.0,0.027027,0.0,0.0
11.0,1.0,0.090909,0.545455,0.0,0.090909,0.0,0.0
553.0,0.0,0.077758,0.443038,0.0,0.139241,0.0,0.0
135.0,0.0,0.155556,0.288889,0.0,0.066667,0.0,0.0
73.0,0.0,0.068493,0.60274,0.0,0.082192,0.0,0.0
570.0,0.0,0.329825,0.208772,0.0,0.077193,0.0,0.0
475.0,0.0,0.614737,0.109474,0.0,0.006316,0.0,0.0
186.0,0.0,0.112903,0.483871,0.0,0.069892,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
76.0,0.0,0.118421,0.368421,0.0,0.118421,0.0,0.0
553.0,0.0,0.077758,0.443038,0.0,0.139241,0.0,0.0
20.0,0.0,0.1,0.1,0.0,0.05,0.0,0.0
16.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
587.0,2.0,0.105622,0.286201,0.0,0.141397,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
42.0,0.0,0.071429,0.619048,0.0,0.071429,0.0,0.0
516.0,0.0,0.108527,0.449612,0.0,0.096899,0.0,0.0
236.0,1.0,0.139831,0.40678,0.0,0.194915,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
81.0,0.0,0.074074,0.407407,0.0,0.061728,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
165.0,0.0,0.121212,0.521212,0.0,0.127273,0.0,0.0
49.0,0.0,0.081633,0.632653,0.0,0.142857,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
580.0,0.0,0.148276,0.410345,0.001724,0.198276,0.0,0.0
12.0,0.0,0.083333,0.75,0.0,0.083333,0.0,0.0
118.0,1.0,0.076271,0.618644,0.0,0.09322,0.0,0.0
159.0,0.0,0.081761,0.264151,0.0,0.113208,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
232.0,0.0,0.073276,0.534483,0.0,0.090517,0.0,0.0
104.0,0.0,0.067308,0.375,0.0,0.096154,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
82.0,0.0,0.158537,0.378049,0.0,0.085366,0.0,0.0
570.0,0.0,0.315789,0.207018,0.0,0.077193,0.0,0.0
413.0,3.0,0.125908,0.317191,0.0,0.084746,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
420.0,1.0,0.064286,0.421429,0.0,0.154762,0.0,0.0
84.0,0.0,0.047619,0.416667,0.0,0.071429,0.0,0.0
39.0,0.0,0.102564,0.205128,0.0,0.076923,0.0,0.0
339.0,0.0,0.097345,0.466077,0.0,0.079646,0.0,0.0
143.0,3.0,0.055944,0.251748,0.0,0.132867,0.0,0.0
332.0,0.0,0.26506,0.424699,0.0,0.081325,0.0,0.0
504.0,1.0,0.14881,0.511905,0.0,0.144841,0.0,0.0
40.0,0.0,0.025,0.7,0.0,0.025,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
46.0,0.0,0.108696,0.5,0.0,0.108696,0.0,0.0
424.0,0.0,0.15566,0.464623,0.0,0.238208,0.0,0.0
81.0,0.0,0.209877,0.469136,0.0,0.061728,0.0,0.0
214.0,0.0,0.130841,0.228972,0.0,0.158879,0.0,0.0
587.0,3.0,0.144804,0.366269,0.006814,0.11925,0.0,0.0
84.0,0.0,0.202381,0.369048,0.0,0.083333,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
547.0,0.0,0.122486,0.363803,0.0,0.102377,0.0,0.0
56.0,0.0,0.089286,0.553571,0.0,0.160714,0.0,0.0
96.0,0.0,0.09375,0.552083,0.0,0.072917,0.0,0.0
257.0,1.0,0.050584,0.48249,0.0,0.089494,0.0,0.0
84.0,0.0,0.202381,0.369048,0.0,0.083333,0.0,0.0
295.0,0.0,0.094915,0.366102,0.0,0.105085,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
139.0,0.0,0.18705,0.323741,0.0,0.079137,0.0,0.0
209.0,1.0,0.057416,0.37799,0.0,0.110048,0.0,0.0
485.0,0.0,0.268041,0.348454,0.008247,0.241237,0.0,0.0
111.0,0.0,0.045045,0.351351,0.0,0.081081,0.0,0.0
33.0,0.0,0.151515,0.515152,0.0,0.090909,0.0,0.0
574.0,0.0,0.195122,0.39547,0.005226,0.240418,0.0,0.0
34.0,0.0,0.147059,0.5,0.0,0.088235,0.0,0.0
